# Elastic modulus look-up table for spheres
# deformed in a microfluidic channel.
#
# A description of the underlying theory can be found here:
#
#   Numerical Simulation of Real-Time Deformability Cytometry
#   to Extract Cell Mechanical Properties
#   M. Mokbel, D. Mokbel, A. Mietke, N. Träber, S. Girardo,
#   O. Otto, J. Guck, and S. Aland
#   ACS Biomaterials Science & Engineering Article ASAP
#   DOI: 10.1021/acsbiomaterials.6b00558
#
# The simulations were performed by S. Aland.
# The look-up table was assembled by C. Herold.
#
# - column 1: area_um
# - column 2: deform
# - column 3: emodulus
# - channel width [um]: 20
# - flow rate [ul/s]: 0.04
# - viscosity [mPa*s]: 15
# - method: FEM
#
# apparent_area_um^2 deformation elastic_modulus_kPa
4.2265174e+01 3.3610000e-03 3.1237146e+00
4.1023373e+01 3.7730000e-03 2.8029419e+00
4.2266359e+01 3.3990000e-03 3.1008022e+00
3.9800003e+01 4.1910000e-03 2.5127190e+00
3.7410053e+01 4.9570000e-03 2.0544724e+00
3.8597195e+01 4.5870000e-03 2.2683208e+00
4.3527322e+01 3.0230000e-03 3.4444872e+00
4.1024809e+01 3.8200000e-03 2.7800296e+00
3.5088491e+01 5.7240000e-03 1.6573253e+00
3.6245101e+01 5.3680000e-03 1.8406240e+00
4.2267951e+01 3.4520000e-03 3.0702525e+00
4.3528339e+01 3.0550000e-03 3.4215749e+00
3.9802217e+01 4.2660000e-03 2.4821693e+00
3.8599146e+01 4.6530000e-03 2.2454085e+00
3.7412256e+01 5.0320000e-03 2.0315601e+00
4.1026736e+01 3.8830000e-03 2.7494798e+00
4.2269196e+01 3.4920000e-03 3.0473401e+00
4.3529691e+01 3.0980000e-03 3.3910251e+00
4.3530756e+01 3.1320000e-03 3.3681128e+00
4.1028244e+01 3.9320000e-03 2.7265675e+00
3.6247626e+01 5.4550000e-03 1.8177117e+00
3.9803941e+01 4.3240000e-03 2.4592569e+00
4.2270871e+01 3.5460000e-03 3.0167903e+00
3.5092093e+01 5.8560000e-03 1.6267756e+00
3.8601791e+01 4.7430000e-03 2.2148587e+00
4.3532169e+01 3.1770000e-03 3.3375630e+00
4.2272164e+01 3.5880000e-03 2.9938780e+00
3.7415272e+01 5.1360000e-03 2.0010103e+00
4.1030279e+01 3.9990000e-03 2.6960177e+00
4.3533282e+01 3.2110000e-03 3.3146507e+00
3.9806275e+01 4.4030000e-03 2.4287072e+00
3.8603837e+01 4.8120000e-03 2.1919464e+00
4.2273911e+01 3.6440000e-03 2.9633282e+00
4.1031859e+01 4.0500000e-03 2.6731054e+00
3.6251085e+01 5.5750000e-03 1.7871619e+00
4.3534754e+01 3.2580000e-03 3.2841009e+00
3.7417617e+01 5.2160000e-03 1.9780980e+00
3.5094906e+01 5.9580000e-03 1.6038632e+00
3.9808094e+01 4.4640000e-03 2.4057948e+00
4.2275276e+01 3.6880000e-03 2.9404159e+00
4.3535903e+01 3.2940000e-03 3.2611886e+00
4.1034001e+01 4.1200000e-03 2.6425556e+00
3.8606650e+01 4.9070000e-03 2.1613966e+00
4.3537459e+01 3.3430000e-03 3.2306388e+00
4.2277334e+01 3.7490000e-03 2.9098661e+00
3.6253790e+01 5.6680000e-03 1.7642495e+00
3.9810559e+01 4.5470000e-03 2.3752451e+00
4.1035677e+01 4.1740000e-03 2.6196433e+00
3.7420825e+01 5.3260000e-03 1.9475482e+00
4.3538656e+01 3.3800000e-03 3.2077264e+00
4.2278770e+01 3.7940000e-03 2.8869538e+00
3.8608828e+01 4.9810000e-03 2.1384843e+00
3.5098760e+01 6.0990000e-03 1.5733134e+00
4.4818636e+01 3.0140000e-03 3.5514114e+00
3.9812474e+01 4.6110000e-03 2.3523327e+00
4.3540271e+01 3.4310000e-03 3.1771767e+00
4.1037927e+01 4.2470000e-03 2.5890935e+00
4.4819653e+01 3.0450000e-03 3.5284991e+00
4.2280709e+01 3.8560000e-03 2.8564040e+00
3.7423314e+01 5.4110000e-03 1.9246359e+00
