# These isoelasticity lines were extracted from FEM simulations conducted
# by Lucas Wittwer. See http://dx.doi.org/10.1021/acsbiomaterials.6b00558
# and http://arxiv.org/abs/2208.12552 for more information.
#
# BEGIN METADATA
# {
#   "authors": "L. D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "date": "2022-08-26",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_consistency_coefficient": 0.4057,
#   "fluid_consistency_coefficient_unit": "Pa s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_flow_behaviour_index": 0.6039,
#   "fluid_flow_behaviour_index_unit": "",
#   "fluid_viscosity": 6.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "HE-2D-FEM-22",
#   "method": "FEM",
#   "model": "hyper-elastic solid / non-Newtonian fluid",
#   "software": "COMSOL 5.5",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a hyper-elastic elasticity model and non-Newtonian fluid"
# }
# END METADATA
#
# volume [um^3]	deform	emodulus [kPa]
7.36283e+02	7.95567e-02	6.70000e-01
7.39333e+02	7.99685e-02	6.70000e-01
7.42400e+02	8.03802e-02	6.70000e-01
7.45453e+02	8.07920e-02	6.70000e-01
7.48567e+02	8.12037e-02	6.70000e-01
7.51579e+02	8.16155e-02	6.70000e-01
7.54369e+02	8.20273e-02	6.70000e-01
7.57120e+02	8.24390e-02	6.70000e-01
7.59865e+02	8.28508e-02	6.70000e-01
7.62565e+02	8.32625e-02	6.70000e-01
7.65514e+02	8.36743e-02	6.70000e-01
7.68406e+02	8.40860e-02	6.70000e-01
7.71303e+02	8.44978e-02	6.70000e-01
7.74193e+02	8.49095e-02	6.70000e-01
7.77030e+02	8.53213e-02	6.70000e-01
7.79958e+02	8.57330e-02	6.70000e-01
7.82737e+02	8.61448e-02	6.70000e-01
7.85491e+02	8.65565e-02	6.70000e-01
7.88205e+02	8.69683e-02	6.70000e-01
7.90908e+02	8.73801e-02	6.70000e-01
7.93641e+02	8.77918e-02	6.70000e-01
7.96412e+02	8.82036e-02	6.70000e-01
7.99118e+02	8.86153e-02	6.70000e-01
8.01730e+02	8.90271e-02	6.70000e-01
8.04318e+02	8.94388e-02	6.70000e-01
8.06922e+02	8.98506e-02	6.70000e-01
8.09530e+02	9.02623e-02	6.70000e-01
8.12084e+02	9.06741e-02	6.70000e-01
8.14616e+02	9.10858e-02	6.70000e-01
8.17062e+02	9.14976e-02	6.70000e-01
8.19515e+02	9.19093e-02	6.70000e-01
8.21977e+02	9.23211e-02	6.70000e-01
8.24547e+02	9.27329e-02	6.70000e-01
8.27387e+02	9.31446e-02	6.70000e-01
8.30453e+02	9.35564e-02	6.70000e-01
8.34224e+02	9.39681e-02	6.70000e-01
1.37192e+02	1.19236e-02	7.80000e-01
1.45347e+02	1.24409e-02	7.80000e-01
1.51720e+02	1.28526e-02	7.80000e-01
1.58304e+02	1.32644e-02	7.80000e-01
1.64409e+02	1.36540e-02	7.80000e-01
1.71464e+02	1.40879e-02	7.80000e-01
1.78015e+02	1.44996e-02	7.80000e-01
1.84713e+02	1.49114e-02	7.80000e-01
1.91282e+02	1.53231e-02	7.80000e-01
1.98127e+02	1.57349e-02	7.80000e-01
2.04904e+02	1.61466e-02	7.80000e-01
2.11717e+02	1.65584e-02	7.80000e-01
2.18380e+02	1.69702e-02	7.80000e-01
2.25156e+02	1.73819e-02	7.80000e-01
2.31890e+02	1.77937e-02	7.80000e-01
2.38701e+02	1.82054e-02	7.80000e-01
2.45479e+02	1.86172e-02	7.80000e-01
2.52350e+02	1.90289e-02	7.80000e-01
2.59050e+02	1.94407e-02	7.80000e-01
2.65976e+02	1.98524e-02	7.80000e-01
2.72912e+02	2.02642e-02	7.80000e-01
2.79849e+02	2.06759e-02	7.80000e-01
2.86768e+02	2.10877e-02	7.80000e-01
2.93630e+02	2.14994e-02	7.80000e-01
3.00365e+02	2.19112e-02	7.80000e-01
3.07256e+02	2.23230e-02	7.80000e-01
3.14104e+02	2.27338e-02	7.80000e-01
3.21012e+02	2.31465e-02	7.80000e-01
3.27713e+02	2.35458e-02	7.80000e-01
3.34739e+02	2.39700e-02	7.80000e-01
3.41322e+02	2.43680e-02	7.80000e-01
3.48592e+02	2.47935e-02	7.80000e-01
3.54930e+02	2.51693e-02	7.80000e-01
3.62476e+02	2.56170e-02	7.80000e-01
3.69343e+02	2.60287e-02	7.80000e-01
3.75971e+02	2.64405e-02	7.80000e-01
3.82148e+02	2.68233e-02	7.80000e-01
3.89521e+02	2.72640e-02	7.80000e-01
3.95756e+02	2.76430e-02	7.80000e-01
4.03296e+02	2.80875e-02	7.80000e-01
4.10087e+02	2.84993e-02	7.80000e-01
4.17058e+02	2.89110e-02	7.80000e-01
4.24019e+02	2.93228e-02	7.80000e-01
4.30662e+02	2.97345e-02	7.80000e-01
4.37513e+02	3.01463e-02	7.80000e-01
4.44425e+02	3.05580e-02	7.80000e-01
4.51188e+02	3.09698e-02	7.80000e-01
4.57943e+02	3.13815e-02	7.80000e-01
4.63799e+02	3.17587e-02	7.80000e-01
4.71071e+02	3.22050e-02	7.80000e-01
4.77408e+02	3.26006e-02	7.80000e-01
4.84469e+02	3.30286e-02	7.80000e-01
4.91017e+02	3.34378e-02	7.80000e-01
4.97821e+02	3.38521e-02	7.80000e-01
5.04497e+02	3.42638e-02	7.80000e-01
5.11219e+02	3.46756e-02	7.80000e-01
5.17728e+02	3.50873e-02	7.80000e-01
5.24437e+02	3.54991e-02	7.80000e-01
5.31139e+02	3.59108e-02	7.80000e-01
5.37679e+02	3.63226e-02	7.80000e-01
5.44083e+02	3.67343e-02	7.80000e-01
5.50735e+02	3.71461e-02	7.80000e-01
5.57249e+02	3.75578e-02	7.80000e-01
5.63841e+02	3.79696e-02	7.80000e-01
5.70367e+02	3.83813e-02	7.80000e-01
5.76915e+02	3.87931e-02	7.80000e-01
5.83481e+02	3.92049e-02	7.80000e-01
5.89962e+02	3.96166e-02	7.80000e-01
5.96329e+02	4.00284e-02	7.80000e-01
6.02770e+02	4.04401e-02	7.80000e-01
6.09250e+02	4.08519e-02	7.80000e-01
6.15639e+02	4.12636e-02	7.80000e-01
6.22060e+02	4.16754e-02	7.80000e-01
6.28464e+02	4.20871e-02	7.80000e-01
6.34875e+02	4.24989e-02	7.80000e-01
6.40712e+02	4.28817e-02	7.80000e-01
6.47696e+02	4.33224e-02	7.80000e-01
6.54157e+02	4.37341e-02	7.80000e-01
6.60480e+02	4.41459e-02	7.80000e-01
6.66817e+02	4.45577e-02	7.80000e-01
6.73129e+02	4.49694e-02	7.80000e-01
6.79372e+02	4.53812e-02	7.80000e-01
6.85627e+02	4.57929e-02	7.80000e-01
6.91897e+02	4.62047e-02	7.80000e-01
6.98180e+02	4.66164e-02	7.80000e-01
7.04321e+02	4.70282e-02	7.80000e-01
7.10483e+02	4.74399e-02	7.80000e-01
7.16718e+02	4.78517e-02	7.80000e-01
7.22364e+02	4.82270e-02	7.80000e-01
7.29157e+02	4.86752e-02	7.80000e-01
7.35356e+02	4.90869e-02	7.80000e-01
7.41564e+02	4.94987e-02	7.80000e-01
7.47704e+02	4.99105e-02	7.80000e-01
7.53897e+02	5.03222e-02	7.80000e-01
7.59955e+02	5.07340e-02	7.80000e-01
7.65917e+02	5.11457e-02	7.80000e-01
7.71998e+02	5.15575e-02	7.80000e-01
7.78213e+02	5.19692e-02	7.80000e-01
7.84537e+02	5.23810e-02	7.80000e-01
7.90407e+02	5.27831e-02	7.80000e-01
7.96449e+02	5.32045e-02	7.80000e-01
8.02515e+02	5.36162e-02	7.80000e-01
8.08533e+02	5.40280e-02	7.80000e-01
8.14534e+02	5.44397e-02	7.80000e-01
8.20542e+02	5.48515e-02	7.80000e-01
8.26593e+02	5.52633e-02	7.80000e-01
8.32615e+02	5.56750e-02	7.80000e-01
8.38584e+02	5.60868e-02	7.80000e-01
8.44569e+02	5.64985e-02	7.80000e-01
8.50535e+02	5.69103e-02	7.80000e-01
8.56578e+02	5.73220e-02	7.80000e-01
8.62586e+02	5.77338e-02	7.80000e-01
8.68387e+02	5.81455e-02	7.80000e-01
