# Isoelastics for elastic spheres deformed
# in a microfluidic channel.
#
# A description of the underlying theory can be found here:
#
#   Numerical Simulation of Real-Time Deformability Cytometry
#   to Extract Cell Mechanical Properties
#   M. Mokbel, D. Mokbel, A. Mietke, N. Träber, S. Girardo,
#   O. Otto, J. Guck, and S. Aland
#   ACS Biomaterials Science & Engineering 3(11) 2017
#   DOI: 10.1021/acsbiomaterials.6b00558
#
# These data were generated by linear interpolation of a look-up 
# table of numerically simulated values. 
# The simulations were performed by S. Aland, D. Mokbel.
# The look-up table was assembled by S. Aland, D. Mokbel, C. Herold.
# The interpolation was performed by C. Herold
#
# - column 1: area_um
# - column 2: deform
# - column 3: emodulus
# - channel width [um]: 20
# - flow rate [ul/s]: 0.04
# - viscosity [mPa*s]: 15
# - method: numerical
# - method details: FEM
#
# apparent_area_um^2 deformation elastic_modulus_kPa
1.97093e+02 3.86147e-02 3.60
1.95614e+02 3.80000e-02 3.60
1.95116e+02 3.77991e-02 3.60
1.93170e+02 3.70000e-02 3.60
1.93140e+02 3.69877e-02 3.60
1.91163e+02 3.61969e-02 3.60
1.90656e+02 3.60000e-02 3.60
1.89186e+02 3.54374e-02 3.60
1.87989e+02 3.50000e-02 3.60
1.87209e+02 3.47238e-02 3.60
1.85389e+02 3.40000e-02 3.60
1.85233e+02 3.39393e-02 3.60
1.83256e+02 3.31366e-02 3.60
1.82876e+02 3.30000e-02 3.60
1.81279e+02 3.24549e-02 3.60
1.80036e+02 3.20000e-02 3.60
1.79302e+02 3.17428e-02 3.60
1.77347e+02 3.10000e-02 3.60
1.77326e+02 3.09921e-02 3.60
1.75349e+02 3.02972e-02 3.60
1.74528e+02 3.00000e-02 3.60
1.73372e+02 2.95981e-02 3.60
1.71710e+02 2.90000e-02 3.60
1.71395e+02 2.88909e-02 3.60
1.69419e+02 2.82510e-02 3.60
1.68664e+02 2.80000e-02 3.60
1.67442e+02 2.76102e-02 3.60
1.65592e+02 2.70000e-02 3.60
1.65465e+02 2.69602e-02 3.60
1.63488e+02 2.63076e-02 3.60
1.62548e+02 2.60000e-02 3.60
1.61512e+02 2.56756e-02 3.60
1.59535e+02 2.50641e-02 3.60
1.59323e+02 2.50000e-02 3.60
1.57558e+02 2.44919e-02 3.60
1.55907e+02 2.40000e-02 3.60
1.55581e+02 2.39085e-02 3.60
1.53605e+02 2.33378e-02 3.60
1.52450e+02 2.30000e-02 3.60
1.51628e+02 2.27730e-02 3.60
1.49651e+02 2.22218e-02 3.60
1.48871e+02 2.20000e-02 3.60
1.47674e+02 2.16787e-02 3.60
1.45698e+02 2.11388e-02 3.60
1.45208e+02 2.10000e-02 3.60
1.43721e+02 2.06001e-02 3.60
1.41744e+02 2.00815e-02 3.60
1.41434e+02 2.00000e-02 3.60
1.39767e+02 1.95905e-02 3.60
1.37791e+02 1.91146e-02 3.60
1.37314e+02 1.90000e-02 3.60
1.35814e+02 1.86647e-02 3.60
1.33837e+02 1.81915e-02 3.60
1.33087e+02 1.80000e-02 3.60
1.31860e+02 1.77097e-02 3.60
1.29884e+02 1.72552e-02 3.60
1.28771e+02 1.70000e-02 3.60
1.27907e+02 1.68164e-02 3.60
1.25930e+02 1.63931e-02 3.60
1.24135e+02 1.60000e-02 3.60
1.23953e+02 1.59634e-02 3.60
1.21977e+02 1.55576e-02 3.60
1.20000e+02 1.51500e-02 3.60
1.19291e+02 1.50000e-02 3.60
1.18023e+02 1.47534e-02 3.60
1.16047e+02 1.43722e-02 3.60
1.14161e+02 1.40000e-02 3.60
1.14070e+02 1.39836e-02 3.60
1.12093e+02 1.36242e-02 3.60
1.10116e+02 1.32577e-02 3.60
1.08783e+02 1.30000e-02 3.60
1.08140e+02 1.28888e-02 3.60
1.06163e+02 1.25612e-02 3.60
1.04186e+02 1.22241e-02 3.60
1.03035e+02 1.20000e-02 3.60
1.02209e+02 1.18552e-02 3.60
1.00233e+02 1.15343e-02 3.60
9.82558e+01 1.12203e-02 3.60
9.68836e+01 1.10000e-02 3.60
9.62791e+01 1.09149e-02 3.60
9.43023e+01 1.06108e-02 3.60
9.23256e+01 1.03521e-02 3.60
9.03488e+01 1.00158e-02 3.60
9.02625e+01 1.00000e-02 3.60
8.83721e+01 9.69718e-03 3.60
8.63953e+01 9.41002e-03 3.60
8.44186e+01 9.14049e-03 3.60
8.34579e+01 9.00000e-03 3.60
8.24419e+01 8.87525e-03 3.60
8.04651e+01 8.61136e-03 3.60
7.84884e+01 8.32518e-03 3.60
7.65116e+01 8.04869e-03 3.60
7.61992e+01 8.00000e-03 3.60
7.45349e+01 7.77866e-03 3.60
7.25581e+01 7.54281e-03 3.60
7.05814e+01 7.31362e-03 3.60
6.86047e+01 7.06583e-03 3.60
6.80285e+01 7.00000e-03 3.60
6.66279e+01 6.87018e-03 3.60
6.46512e+01 6.65067e-03 3.60
6.26744e+01 6.38891e-03 3.60
6.06977e+01 6.16256e-03 3.60
5.93271e+01 6.00000e-03 3.60
5.87209e+01 5.94368e-03 3.60
5.67442e+01 5.74179e-03 3.60
5.47674e+01 5.54931e-03 3.60
5.27907e+01 5.33263e-03 3.60
5.08140e+01 5.08877e-03 3.60
5.02454e+01 5.00000e-03 3.60
4.88372e+01 4.83279e-03 3.60
4.68605e+01 4.66582e-03 3.60
4.48837e+01 4.49102e-03 3.60
4.29070e+01 4.27106e-03 3.60
4.09302e+01 4.04657e-03 3.60
4.05567e+01 4.00000e-03 3.60
3.89535e+01 3.86239e-03 3.60
3.69767e+01 3.70918e-03 3.60
3.50000e+01 3.56080e-03 3.60
2.87482e+02 1.05274e-01 3.00
2.86960e+02 1.05000e-01 3.00
2.86047e+02 1.04440e-01 3.00
2.85353e+02 1.04000e-01 3.00
2.84070e+02 1.03168e-01 3.00
2.83811e+02 1.03000e-01 3.00
2.82203e+02 1.02000e-01 3.00
2.82093e+02 1.01947e-01 3.00
2.80116e+02 1.01002e-01 3.00
2.80113e+02 1.01000e-01 3.00
2.78140e+02 1.00024e-01 3.00
2.78091e+02 1.00000e-01 3.00
2.76221e+02 9.90000e-02 3.00
2.76163e+02 9.89689e-02 3.00
2.74350e+02 9.80000e-02 3.00
2.74186e+02 9.79121e-02 3.00
2.72480e+02 9.70000e-02 3.00
2.72209e+02 9.68642e-02 3.00
2.70587e+02 9.60000e-02 3.00
2.70233e+02 9.58260e-02 3.00
2.68577e+02 9.50000e-02 3.00
2.68256e+02 9.48366e-02 3.00
2.66682e+02 9.40000e-02 3.00
2.66279e+02 9.37780e-02 3.00
2.64809e+02 9.30000e-02 3.00
2.64302e+02 9.27310e-02 3.00
2.62938e+02 9.20000e-02 3.00
2.62326e+02 9.16720e-02 3.00
2.61075e+02 9.10000e-02 3.00
2.60349e+02 9.06050e-02 3.00
2.59255e+02 9.00000e-02 3.00
2.58372e+02 8.95331e-02 3.00
2.57366e+02 8.90000e-02 3.00
2.56395e+02 8.84625e-02 3.00
2.55578e+02 8.80000e-02 3.00
2.54419e+02 8.73695e-02 3.00
2.53754e+02 8.70000e-02 3.00
2.52442e+02 8.62665e-02 3.00
2.51950e+02 8.60000e-02 3.00
2.50465e+02 8.51760e-02 3.00
2.50155e+02 8.50000e-02 3.00
2.48488e+02 8.40963e-02 3.00
2.48311e+02 8.40000e-02 3.00
2.46537e+02 8.30000e-02 3.00
2.46512e+02 8.29858e-02 3.00
2.44747e+02 8.20000e-02 3.00
2.44535e+02 8.18819e-02 3.00
2.42973e+02 8.10000e-02 3.00
2.42558e+02 8.07642e-02 3.00
2.41233e+02 8.00000e-02 3.00
2.40581e+02 7.96475e-02 3.00
2.39429e+02 7.90000e-02 3.00
2.38605e+02 7.85124e-02 3.00
2.37717e+02 7.80000e-02 3.00
2.36628e+02 7.73814e-02 3.00
2.35974e+02 7.70000e-02 3.00
2.34651e+02 7.62420e-02 3.00
2.34245e+02 7.60000e-02 3.00
2.32674e+02 7.50479e-02 3.00
2.32597e+02 7.50000e-02 3.00
2.30933e+02 7.40000e-02 3.00
2.30698e+02 7.38574e-02 3.00
2.29226e+02 7.30000e-02 3.00
2.28721e+02 7.27086e-02 3.00
2.27477e+02 7.20000e-02 3.00
2.26744e+02 7.15823e-02 3.00
2.25698e+02 7.10000e-02 3.00
2.24767e+02 7.04768e-02 3.00
2.23924e+02 7.00000e-02 3.00
2.22791e+02 6.93765e-02 3.00
2.22124e+02 6.90000e-02 3.00
2.20814e+02 6.82555e-02 3.00
2.20378e+02 6.80000e-02 3.00
2.18837e+02 6.71223e-02 3.00
2.18623e+02 6.70000e-02 3.00
2.16879e+02 6.60000e-02 3.00
2.16860e+02 6.59895e-02 3.00
2.15126e+02 6.50000e-02 3.00
2.14884e+02 6.48631e-02 3.00
2.13353e+02 6.40000e-02 3.00
2.12907e+02 6.37499e-02 3.00
2.11584e+02 6.30000e-02 3.00
2.10930e+02 6.26363e-02 3.00
2.09797e+02 6.20000e-02 3.00
2.08953e+02 6.15262e-02 3.00
2.08031e+02 6.10000e-02 3.00
2.06977e+02 6.04156e-02 3.00
2.06227e+02 6.00000e-02 3.00
2.05000e+02 5.93129e-02 3.00
2.04447e+02 5.90000e-02 3.00
2.03023e+02 5.82224e-02 3.00
2.02621e+02 5.80000e-02 3.00
2.01047e+02 5.71138e-02 3.00
2.00845e+02 5.70000e-02 3.00
1.99070e+02 5.60318e-02 3.00
1.99012e+02 5.60000e-02 3.00
1.97197e+02 5.50000e-02 3.00
1.97093e+02 5.49440e-02 3.00
1.95345e+02 5.40000e-02 3.00
1.95116e+02 5.38764e-02 3.00
1.93404e+02 5.30000e-02 3.00
1.93140e+02 5.28659e-02 3.00
1.91480e+02 5.20000e-02 3.00
1.91163e+02 5.18394e-02 3.00
1.89683e+02 5.10000e-02 3.00
1.89186e+02 5.07276e-02 3.00
1.87782e+02 5.00000e-02 3.00
1.87209e+02 4.96973e-02 3.00
1.85797e+02 4.90000e-02 3.00
1.85233e+02 4.87270e-02 3.00
1.83838e+02 4.80000e-02 3.00
1.83256e+02 4.77092e-02 3.00
1.81903e+02 4.70000e-02 3.00
1.81279e+02 4.66737e-02 3.00
1.79949e+02 4.60000e-02 3.00
1.79302e+02 4.56824e-02 3.00
1.77921e+02 4.50000e-02 3.00
1.77326e+02 4.47094e-02 3.00
1.75876e+02 4.40000e-02 3.00
1.75349e+02 4.37467e-02 3.00
1.73810e+02 4.30000e-02 3.00
1.73372e+02 4.27917e-02 3.00
1.71727e+02 4.20000e-02 3.00
1.71395e+02 4.18446e-02 3.00
1.69595e+02 4.10000e-02 3.00
1.69419e+02 4.09183e-02 3.00
1.67495e+02 4.00000e-02 3.00
1.67442e+02 3.99756e-02 3.00
1.65465e+02 3.90489e-02 3.00
1.65358e+02 3.90000e-02 3.00
1.63488e+02 3.81643e-02 3.00
1.63120e+02 3.80000e-02 3.00
1.61512e+02 3.73012e-02 3.00
1.60819e+02 3.70000e-02 3.00
1.59535e+02 3.64588e-02 3.00
1.58476e+02 3.60000e-02 3.00
1.57558e+02 3.56112e-02 3.00
1.56128e+02 3.50000e-02 3.00
1.55581e+02 3.47743e-02 3.00
1.53718e+02 3.40000e-02 3.00
1.53605e+02 3.39542e-02 3.00
1.51628e+02 3.31440e-02 3.00
1.51276e+02 3.30000e-02 3.00
1.49651e+02 3.23532e-02 3.00
1.48783e+02 3.20000e-02 3.00
1.47674e+02 3.15651e-02 3.00
1.46283e+02 3.10000e-02 3.00
1.45698e+02 3.07696e-02 3.00
1.43721e+02 3.00145e-02 3.00
1.43683e+02 3.00000e-02 3.00
1.41744e+02 2.92700e-02 3.00
1.41015e+02 2.90000e-02 3.00
1.39767e+02 2.85606e-02 3.00
1.38116e+02 2.80000e-02 3.00
1.37791e+02 2.78940e-02 3.00
1.35814e+02 2.71986e-02 3.00
1.35272e+02 2.70000e-02 3.00
1.33837e+02 2.64939e-02 3.00
1.32435e+02 2.60000e-02 3.00
1.31860e+02 2.58065e-02 3.00
1.29884e+02 2.51505e-02 3.00
1.29428e+02 2.50000e-02 3.00
1.27907e+02 2.45205e-02 3.00
1.26292e+02 2.40000e-02 3.00
1.25930e+02 2.38892e-02 3.00
1.23953e+02 2.32723e-02 3.00
1.23088e+02 2.30000e-02 3.00
1.21977e+02 2.26670e-02 3.00
1.20000e+02 2.20644e-02 3.00
1.19791e+02 2.20000e-02 3.00
1.18023e+02 2.14915e-02 3.00
1.16333e+02 2.10000e-02 3.00
1.16047e+02 2.09207e-02 3.00
1.14070e+02 2.03719e-02 3.00
1.12748e+02 2.00000e-02 3.00
1.12093e+02 1.98255e-02 3.00
1.10116e+02 1.92919e-02 3.00
1.09077e+02 1.90000e-02 3.00
1.08140e+02 1.87530e-02 3.00
1.06163e+02 1.82786e-02 3.00
1.05156e+02 1.80000e-02 3.00
1.04186e+02 1.77510e-02 3.00
1.02209e+02 1.72410e-02 3.00
1.01261e+02 1.70000e-02 3.00
1.00233e+02 1.67573e-02 3.00
9.82558e+01 1.63050e-02 3.00
9.69771e+01 1.60000e-02 3.00
9.62791e+01 1.58429e-02 3.00
9.43023e+01 1.54157e-02 3.00
9.23684e+01 1.50000e-02 3.00
9.23256e+01 1.49916e-02 3.00
9.03488e+01 1.45234e-02 3.00
8.83721e+01 1.40454e-02 3.00
8.81673e+01 1.40000e-02 3.00
8.63953e+01 1.36384e-02 3.00
8.44186e+01 1.32292e-02 3.00
8.33221e+01 1.30000e-02 3.00
8.24419e+01 1.28351e-02 3.00
8.04651e+01 1.24552e-02 3.00
7.84884e+01 1.20295e-02 3.00
7.83492e+01 1.20000e-02 3.00
7.65116e+01 1.16507e-02 3.00
7.45349e+01 1.12472e-02 3.00
7.32363e+01 1.10000e-02 3.00
7.25581e+01 1.08858e-02 3.00
7.05814e+01 1.05622e-02 3.00
6.86047e+01 1.02149e-02 3.00
6.73281e+01 1.00000e-02 3.00
6.66279e+01 9.89722e-03 3.00
6.46512e+01 9.57043e-03 3.00
6.26744e+01 9.18046e-03 3.00
6.15902e+01 9.00000e-03 3.00
6.06977e+01 8.87167e-03 3.00
5.87209e+01 8.56400e-03 3.00
5.67442e+01 8.23089e-03 3.00
5.52980e+01 8.00000e-03 3.00
5.47674e+01 7.92905e-03 3.00
5.27907e+01 7.63242e-03 3.00
5.08140e+01 7.30536e-03 3.00
4.93298e+01 7.00000e-03 3.00
4.88372e+01 6.91606e-03 3.00
4.68605e+01 6.65689e-03 3.00
4.48837e+01 6.40019e-03 3.00
4.29070e+01 6.07422e-03 3.00
4.24655e+01 6.00000e-03 3.00
4.09302e+01 5.79549e-03 3.00
3.89535e+01 5.51136e-03 3.00
3.69767e+01 5.24081e-03 3.00
3.52451e+01 5.00000e-03 3.00
3.50000e+01 4.97489e-03 3.00
2.78437e+02 1.28849e-01 2.55
2.78140e+02 1.28498e-01 2.55
2.77717e+02 1.28000e-01 2.55
2.76869e+02 1.27000e-01 2.55
2.76163e+02 1.26214e-01 2.55
2.75828e+02 1.26000e-01 2.55
2.74186e+02 1.25124e-01 2.55
2.73953e+02 1.25000e-01 2.55
2.72209e+02 1.24070e-01 2.55
2.72056e+02 1.24000e-01 2.55
2.70233e+02 1.23253e-01 2.55
2.69524e+02 1.23000e-01 2.55
2.68256e+02 1.22548e-01 2.55
2.67005e+02 1.22000e-01 2.55
2.66279e+02 1.21621e-01 2.55
2.65236e+02 1.21000e-01 2.55
2.64302e+02 1.20443e-01 2.55
2.63558e+02 1.20000e-01 2.55
2.62326e+02 1.19248e-01 2.55
2.61934e+02 1.19000e-01 2.55
2.60387e+02 1.18000e-01 2.55
2.60349e+02 1.17975e-01 2.55
2.58801e+02 1.17000e-01 2.55
2.58372e+02 1.16730e-01 2.55
2.57213e+02 1.16000e-01 2.55
2.56395e+02 1.15485e-01 2.55
2.55625e+02 1.15000e-01 2.55
2.54419e+02 1.14240e-01 2.55
2.54038e+02 1.14000e-01 2.55
2.52450e+02 1.13000e-01 2.55
2.52442e+02 1.12995e-01 2.55
2.50862e+02 1.12000e-01 2.55
2.50465e+02 1.11750e-01 2.55
2.49274e+02 1.11000e-01 2.55
2.48488e+02 1.10505e-01 2.55
2.47738e+02 1.10000e-01 2.55
2.46512e+02 1.09120e-01 2.55
2.46334e+02 1.09000e-01 2.55
2.44857e+02 1.08000e-01 2.55
2.44535e+02 1.07782e-01 2.55
2.43381e+02 1.07000e-01 2.55
2.42558e+02 1.06445e-01 2.55
2.41880e+02 1.06000e-01 2.55
2.40581e+02 1.05149e-01 2.55
2.40355e+02 1.05000e-01 2.55
2.38734e+02 1.04000e-01 2.55
2.38605e+02 1.03919e-01 2.55
2.37167e+02 1.03000e-01 2.55
2.36628e+02 1.02655e-01 2.55
2.35632e+02 1.02000e-01 2.55
2.34651e+02 1.01334e-01 2.55
2.34177e+02 1.01000e-01 2.55
2.32722e+02 1.00000e-01 2.55
2.32674e+02 9.99674e-02 2.55
2.31225e+02 9.90000e-02 2.55
2.30698e+02 9.86539e-02 2.55
2.29680e+02 9.80000e-02 2.55
2.28721e+02 9.73721e-02 2.55
2.28178e+02 9.70000e-02 2.55
2.26744e+02 9.60169e-02 2.55
2.26719e+02 9.60000e-02 2.55
2.25188e+02 9.50000e-02 2.55
2.24767e+02 9.47183e-02 2.55
2.23717e+02 9.40000e-02 2.55
2.22791e+02 9.33669e-02 2.55
2.22252e+02 9.30000e-02 2.55
2.20814e+02 9.20681e-02 2.55
2.20713e+02 9.20000e-02 2.55
2.19264e+02 9.10000e-02 2.55
2.18837e+02 9.07047e-02 2.55
2.17827e+02 9.00000e-02 2.55
2.16860e+02 8.93233e-02 2.55
2.16400e+02 8.90000e-02 2.55
2.14981e+02 8.80000e-02 2.55
2.14884e+02 8.79321e-02 2.55
2.13542e+02 8.70000e-02 2.55
2.12907e+02 8.65875e-02 2.55
2.12041e+02 8.60000e-02 2.55
2.10930e+02 8.52148e-02 2.55
2.10626e+02 8.50000e-02 2.55
2.09215e+02 8.40000e-02 2.55
2.08953e+02 8.38253e-02 2.55
2.07764e+02 8.30000e-02 2.55
2.06977e+02 8.24373e-02 2.55
2.06352e+02 8.20000e-02 2.55
2.05000e+02 8.10508e-02 2.55
2.04929e+02 8.10000e-02 2.55
2.03474e+02 8.00000e-02 2.55
2.03023e+02 7.96843e-02 2.55
2.02009e+02 7.90000e-02 2.55
2.01047e+02 7.83536e-02 2.55
2.00511e+02 7.80000e-02 2.55
1.99070e+02 7.70541e-02 2.55
1.98994e+02 7.70000e-02 2.55
1.97593e+02 7.60000e-02 2.55
1.97093e+02 7.56649e-02 2.55
1.96155e+02 7.50000e-02 2.55
1.95116e+02 7.42524e-02 2.55
1.94740e+02 7.40000e-02 2.55
1.93263e+02 7.30000e-02 2.55
1.93140e+02 7.29175e-02 2.55
1.91723e+02 7.20000e-02 2.55
1.91163e+02 7.16306e-02 2.55
1.90267e+02 7.10000e-02 2.55
1.89186e+02 7.02720e-02 2.55
1.88795e+02 7.00000e-02 2.55
1.87364e+02 6.90000e-02 2.55
1.87209e+02 6.88925e-02 2.55
1.85895e+02 6.80000e-02 2.55
1.85233e+02 6.75552e-02 2.55
1.84410e+02 6.70000e-02 2.55
1.83256e+02 6.62043e-02 2.55
1.82958e+02 6.60000e-02 2.55
1.81419e+02 6.50000e-02 2.55
1.81279e+02 6.49088e-02 2.55
1.79904e+02 6.40000e-02 2.55
1.79302e+02 6.36112e-02 2.55
1.78370e+02 6.30000e-02 2.55
1.77326e+02 6.23148e-02 2.55
1.76843e+02 6.20000e-02 2.55
1.75349e+02 6.10222e-02 2.55
1.75315e+02 6.10000e-02 2.55
1.73751e+02 6.00000e-02 2.55
1.73372e+02 5.97545e-02 2.55
1.72237e+02 5.90000e-02 2.55
1.71395e+02 5.84673e-02 2.55
1.70663e+02 5.80000e-02 2.55
1.69419e+02 5.71818e-02 2.55
1.69134e+02 5.70000e-02 2.55
1.67511e+02 5.60000e-02 2.55
1.67442e+02 5.59573e-02 2.55
1.65893e+02 5.50000e-02 2.55
1.65465e+02 5.47460e-02 2.55
1.64210e+02 5.40000e-02 2.55
1.63488e+02 5.35689e-02 2.55
1.62558e+02 5.30000e-02 2.55
1.61512e+02 5.23813e-02 2.55
1.60872e+02 5.20000e-02 2.55
1.59535e+02 5.11934e-02 2.55
1.59218e+02 5.10000e-02 2.55
1.57558e+02 5.00290e-02 2.55
1.57509e+02 5.00000e-02 2.55
1.55810e+02 4.90000e-02 2.55
1.55581e+02 4.88670e-02 2.55
1.54072e+02 4.80000e-02 2.55
1.53605e+02 4.77367e-02 2.55
1.52317e+02 4.70000e-02 2.55
1.51628e+02 4.66084e-02 2.55
1.50576e+02 4.60000e-02 2.55
1.49651e+02 4.54915e-02 2.55
1.48773e+02 4.50000e-02 2.55
1.47674e+02 4.43982e-02 2.55
1.46949e+02 4.40000e-02 2.55
1.45698e+02 4.33370e-02 2.55
1.45077e+02 4.30000e-02 2.55
1.43721e+02 4.22998e-02 2.55
1.43133e+02 4.20000e-02 2.55
1.41744e+02 4.12905e-02 2.55
1.41163e+02 4.10000e-02 2.55
1.39767e+02 4.02913e-02 2.55
1.39203e+02 4.00000e-02 2.55
1.37791e+02 3.92941e-02 2.55
1.37226e+02 3.90000e-02 2.55
1.35814e+02 3.82896e-02 2.55
1.35235e+02 3.80000e-02 2.55
1.33837e+02 3.73114e-02 2.55
1.33198e+02 3.70000e-02 2.55
1.31860e+02 3.63644e-02 2.55
1.31089e+02 3.60000e-02 2.55
1.29884e+02 3.54486e-02 2.55
1.28935e+02 3.50000e-02 2.55
1.27907e+02 3.45335e-02 2.55
1.26730e+02 3.40000e-02 2.55
1.25930e+02 3.36454e-02 2.55
1.24487e+02 3.30000e-02 2.55
1.23953e+02 3.27687e-02 2.55
1.22193e+02 3.20000e-02 2.55
1.21977e+02 3.19086e-02 2.55
1.20000e+02 3.10485e-02 2.55
1.19887e+02 3.10000e-02 2.55
1.18023e+02 3.02327e-02 2.55
1.17463e+02 3.00000e-02 2.55
1.16047e+02 2.94335e-02 2.55
1.14983e+02 2.90000e-02 2.55
1.14070e+02 2.86433e-02 2.55
1.12452e+02 2.80000e-02 2.55
1.12093e+02 2.78623e-02 2.55
1.10116e+02 2.70946e-02 2.55
1.09875e+02 2.70000e-02 2.55
1.08140e+02 2.63456e-02 2.55
1.07160e+02 2.60000e-02 2.55
1.06163e+02 2.56660e-02 2.55
1.04498e+02 2.50000e-02 2.55
1.04186e+02 2.48810e-02 2.55
1.02209e+02 2.41809e-02 2.55
1.01718e+02 2.40000e-02 2.55
1.00233e+02 2.34919e-02 2.55
9.86855e+01 2.30000e-02 2.55
9.82558e+01 2.28627e-02 2.55
9.62791e+01 2.21695e-02 2.55
9.57193e+01 2.20000e-02 2.55
9.43023e+01 2.15987e-02 2.55
9.24260e+01 2.10000e-02 2.55
9.23256e+01 2.09699e-02 2.55
9.03488e+01 2.02896e-02 2.55
8.94867e+01 2.00000e-02 2.55
8.83721e+01 1.96497e-02 2.55
8.63953e+01 1.90607e-02 2.55
8.61911e+01 1.90000e-02 2.55
8.44186e+01 1.85111e-02 2.55
8.26382e+01 1.80000e-02 2.55
8.24419e+01 1.79468e-02 2.55
8.04651e+01 1.73751e-02 2.55
7.92252e+01 1.70000e-02 2.55
7.84884e+01 1.67925e-02 2.55
7.65116e+01 1.62366e-02 2.55
7.57019e+01 1.60000e-02 2.55
7.45349e+01 1.56853e-02 2.55
7.25581e+01 1.51751e-02 2.55
7.18562e+01 1.50000e-02 2.55
7.05814e+01 1.47084e-02 2.55
6.86047e+01 1.42116e-02 2.55
6.77299e+01 1.40000e-02 2.55
6.66279e+01 1.37585e-02 2.55
6.46512e+01 1.32877e-02 2.55
6.36412e+01 1.30000e-02 2.55
6.26744e+01 1.27494e-02 2.55
6.06977e+01 1.23241e-02 2.55
5.93763e+01 1.20000e-02 2.55
5.87209e+01 1.18563e-02 2.55
5.67442e+01 1.14124e-02 2.55
5.48921e+01 1.10000e-02 2.55
5.47674e+01 1.09755e-02 2.55
5.27907e+01 1.05514e-02 2.55
5.08140e+01 1.00834e-02 2.55
5.05146e+01 1.00000e-02 2.55
4.88372e+01 9.58964e-03 2.55
4.68605e+01 9.19085e-03 2.55
4.59424e+01 9.00000e-03 2.55
4.48837e+01 8.81203e-03 2.55
4.29070e+01 8.39707e-03 2.55
4.11373e+01 8.00000e-03 2.55
4.09302e+01 7.96087e-03 2.55
3.89535e+01 7.57429e-03 2.55
3.69767e+01 7.19599e-03 2.55
3.59956e+01 7.00000e-03 2.55
3.50000e+01 6.83876e-03 2.55
2.58372e+02 1.56721e-01 2.10
2.57151e+02 1.56000e-01 2.10
2.56395e+02 1.55555e-01 2.10
2.55456e+02 1.55000e-01 2.10
2.54419e+02 1.54388e-01 2.10
2.53738e+02 1.54000e-01 2.10
2.52442e+02 1.53251e-01 2.10
2.52004e+02 1.53000e-01 2.10
2.50465e+02 1.52118e-01 2.10
2.50260e+02 1.52000e-01 2.10
2.48581e+02 1.51000e-01 2.10
2.48488e+02 1.50943e-01 2.10
2.46998e+02 1.50000e-01 2.10
2.46512e+02 1.49692e-01 2.10
2.45418e+02 1.49000e-01 2.10
2.44535e+02 1.48451e-01 2.10
2.43842e+02 1.48000e-01 2.10
2.42558e+02 1.47148e-01 2.10
2.42334e+02 1.47000e-01 2.10
2.40813e+02 1.46000e-01 2.10
2.40581e+02 1.45847e-01 2.10
2.39306e+02 1.45000e-01 2.10
2.38605e+02 1.44527e-01 2.10
2.37821e+02 1.44000e-01 2.10
2.36628e+02 1.43191e-01 2.10
2.36345e+02 1.43000e-01 2.10
2.34871e+02 1.42000e-01 2.10
2.34651e+02 1.41848e-01 2.10
2.33441e+02 1.41000e-01 2.10
2.32674e+02 1.40459e-01 2.10
2.32020e+02 1.40000e-01 2.10
2.30698e+02 1.39065e-01 2.10
2.30608e+02 1.39000e-01 2.10
2.29225e+02 1.38000e-01 2.10
2.28721e+02 1.37630e-01 2.10
2.27861e+02 1.37000e-01 2.10
2.26744e+02 1.36179e-01 2.10
2.26501e+02 1.36000e-01 2.10
2.25167e+02 1.35000e-01 2.10
2.24767e+02 1.34696e-01 2.10
2.23864e+02 1.34000e-01 2.10
2.22791e+02 1.33173e-01 2.10
2.22566e+02 1.33000e-01 2.10
2.21267e+02 1.32000e-01 2.10
2.20814e+02 1.31650e-01 2.10
2.19988e+02 1.31000e-01 2.10
2.18837e+02 1.30065e-01 2.10
2.18756e+02 1.30000e-01 2.10
2.17492e+02 1.29000e-01 2.10
2.16860e+02 1.28494e-01 2.10
2.16249e+02 1.28000e-01 2.10
2.14970e+02 1.27000e-01 2.10
2.14884e+02 1.26933e-01 2.10
2.13683e+02 1.26000e-01 2.10
2.12907e+02 1.25401e-01 2.10
2.12391e+02 1.25000e-01 2.10
2.11174e+02 1.24000e-01 2.10
2.10930e+02 1.23789e-01 2.10
2.10020e+02 1.23000e-01 2.10
2.08953e+02 1.22069e-01 2.10
2.08874e+02 1.22000e-01 2.10
2.07716e+02 1.21000e-01 2.10
2.06977e+02 1.20395e-01 2.10
2.06516e+02 1.20000e-01 2.10
2.05295e+02 1.19000e-01 2.10
2.05000e+02 1.18758e-01 2.10
2.04065e+02 1.18000e-01 2.10
2.03023e+02 1.17131e-01 2.10
2.02871e+02 1.17000e-01 2.10
2.01764e+02 1.16000e-01 2.10
2.01047e+02 1.15371e-01 2.10
2.00632e+02 1.15000e-01 2.10
1.99508e+02 1.14000e-01 2.10
1.99070e+02 1.13627e-01 2.10
1.98370e+02 1.13000e-01 2.10
1.97259e+02 1.12000e-01 2.10
1.97093e+02 1.11852e-01 2.10
1.96137e+02 1.11000e-01 2.10
1.95116e+02 1.10081e-01 2.10
1.95026e+02 1.10000e-01 2.10
1.93920e+02 1.09000e-01 2.10
1.93140e+02 1.08295e-01 2.10
1.92809e+02 1.08000e-01 2.10
