# These isoelasticity lines were interpolated from the corresponding
# look-up table introduced in dclab 0.24.0. The original FEM results
# were complemented with analytical data both of which are available
# on figshare (https://doi.org/10.6084/m9.figshare.12155064.v4). The
# model computations take into account the equivalent channel radius
# for a square channel cross-section with the factor 1.094 (see also
# supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006). As of
# dclab 0.46.0, an improved version of the look-up-table is used.
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
7.21733e+01	9.35993e-02	1.14000e+00
7.24797e+01	9.43799e-02	1.14000e+00
7.27977e+01	9.51604e-02	1.14000e+00
7.31071e+01	9.59409e-02	1.14000e+00
7.34153e+01	9.67215e-02	1.14000e+00
7.37240e+01	9.75020e-02	1.14000e+00
7.40285e+01	9.82826e-02	1.14000e+00
7.43357e+01	9.90631e-02	1.14000e+00
7.46448e+01	9.98437e-02	1.14000e+00
7.49614e+01	1.00624e-01	1.14000e+00
7.52969e+01	1.01405e-01	1.14000e+00
7.56487e+01	1.02185e-01	1.14000e+00
7.60005e+01	1.02966e-01	1.14000e+00
7.62657e+01	1.03746e-01	1.14000e+00
7.65064e+01	1.04527e-01	1.14000e+00
7.67470e+01	1.05308e-01	1.14000e+00
7.69877e+01	1.06088e-01	1.14000e+00
7.72284e+01	1.06869e-01	1.14000e+00
7.74998e+01	1.07649e-01	1.14000e+00
7.78165e+01	1.08430e-01	1.14000e+00
7.81330e+01	1.09210e-01	1.14000e+00
7.83727e+01	1.09991e-01	1.14000e+00
7.86125e+01	1.10771e-01	1.14000e+00
7.88523e+01	1.11552e-01	1.14000e+00
7.90925e+01	1.12332e-01	1.14000e+00
7.93348e+01	1.13113e-01	1.14000e+00
7.95898e+01	1.13894e-01	1.14000e+00
7.98450e+01	1.14674e-01	1.14000e+00
8.01147e+01	1.15455e-01	1.14000e+00
8.03844e+01	1.16235e-01	1.14000e+00
8.06357e+01	1.17016e-01	1.14000e+00
8.08789e+01	1.17796e-01	1.14000e+00
8.11272e+01	1.18577e-01	1.14000e+00
8.13750e+01	1.19357e-01	1.14000e+00
8.16030e+01	1.20138e-01	1.14000e+00
8.18446e+01	1.20919e-01	1.14000e+00
8.20862e+01	1.21699e-01	1.14000e+00
8.23142e+01	1.22480e-01	1.14000e+00
8.25456e+01	1.23260e-01	1.14000e+00
8.27808e+01	1.24041e-01	1.14000e+00
8.30160e+01	1.24821e-01	1.14000e+00
8.32320e+01	1.25602e-01	1.14000e+00
8.34602e+01	1.26382e-01	1.14000e+00
8.36891e+01	1.27163e-01	1.14000e+00
8.39139e+01	1.27943e-01	1.14000e+00
8.41253e+01	1.28724e-01	1.14000e+00
8.43481e+01	1.29505e-01	1.14000e+00
8.45709e+01	1.30285e-01	1.14000e+00
8.47846e+01	1.31066e-01	1.14000e+00
8.49939e+01	1.31846e-01	1.14000e+00
8.52109e+01	1.32627e-01	1.14000e+00
8.54278e+01	1.33407e-01	1.14000e+00
8.56340e+01	1.34188e-01	1.14000e+00
8.58387e+01	1.34968e-01	1.14000e+00
8.60499e+01	1.35749e-01	1.14000e+00
8.62611e+01	1.36529e-01	1.14000e+00
8.64636e+01	1.37310e-01	1.14000e+00
8.66608e+01	1.38091e-01	1.14000e+00
8.68665e+01	1.38871e-01	1.14000e+00
8.70722e+01	1.39652e-01	1.14000e+00
8.72768e+01	1.40432e-01	1.14000e+00
8.74771e+01	1.41213e-01	1.14000e+00
8.76774e+01	1.41993e-01	1.14000e+00
8.78777e+01	1.42774e-01	1.14000e+00
8.81616e+01	1.43554e-01	1.14000e+00
8.84692e+01	1.44316e-01	1.14000e+00
3.61551e+01	2.46128e-02	1.37000e+00
3.73176e+01	2.54704e-02	1.37000e+00
3.84802e+01	2.63185e-02	1.37000e+00
3.96427e+01	2.71616e-02	1.37000e+00
4.07435e+01	2.80332e-02	1.37000e+00
4.16839e+01	2.88138e-02	1.37000e+00
4.26667e+01	2.95943e-02	1.37000e+00
4.36231e+01	3.03749e-02	1.37000e+00
4.45790e+01	3.11554e-02	1.37000e+00
4.54554e+01	3.18959e-02	1.37000e+00
4.65544e+01	3.27165e-02	1.37000e+00
4.74961e+01	3.34970e-02	1.37000e+00
4.84378e+01	3.42776e-02	1.37000e+00
4.93833e+01	3.50581e-02	1.37000e+00
5.01055e+01	3.56993e-02	1.37000e+00
5.10738e+01	3.66192e-02	1.37000e+00
5.19567e+01	3.73998e-02	1.37000e+00
5.28082e+01	3.81803e-02	1.37000e+00
5.35931e+01	3.88803e-02	1.37000e+00
5.45449e+01	3.97414e-02	1.37000e+00
5.54108e+01	4.05220e-02	1.37000e+00
