# This look-up table was introduced in dclab 0.24.0 and replaces the
# initial table with relative errors in Young's modulus below 0.1 %. 
# Due to the fact that the FEM simulations were missing a few points
# for low deformation (< 0.005) and area (< 200um^2), the simulation
# data were complemented with analytical results. They are available
# on figshare (https://doi.org/10.6084/m9.figshare.12155064.v2). The
# model computations take into account the equivalent channel radius
# for a square channel cross-section with the factor 1.094 (see also
# supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006).
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
1.31909e+02	4.93870e-02	2.21486e+00
1.34596e+02	5.11220e-02	2.21486e+00
1.37340e+02	5.29570e-02	2.21486e+00
1.40144e+02	5.49380e-02	2.21486e+00
1.43000e+02	5.69300e-02	2.21486e+00
4.12098e+01	1.06350e-02	2.21486e+00
1.51979e+02	6.34420e-02	2.21486e+00
1.55108e+02	6.58470e-02	2.21486e+00
1.58295e+02	6.83070e-02	2.21486e+00
1.64933e+02	7.35920e-02	2.21486e+00
1.68362e+02	7.63660e-02	2.21486e+00
1.71896e+02	7.92180e-02	2.21486e+00
1.75491e+02	8.21780e-02	2.21486e+00
1.79178e+02	8.53130e-02	2.21486e+00
4.24827e+01	1.09970e-02	2.21486e+00
1.82946e+02	8.84620e-02	2.21486e+00
1.86803e+02	9.16660e-02	2.21486e+00
1.90749e+02	9.49670e-02	2.21486e+00
1.94805e+02	9.84250e-02	2.21486e+00
1.98917e+02	1.01919e-01	2.21486e+00
2.03117e+02	1.05238e-01	2.21486e+00
2.07403e+02	1.08873e-01	2.21486e+00
2.11743e+02	1.12195e-01	2.21486e+00
2.16184e+02	1.15735e-01	2.21486e+00
2.20681e+02	1.19211e-01	2.21486e+00
4.37761e+01	1.13480e-02	2.21486e+00
2.25219e+02	1.22625e-01	2.21486e+00
2.29825e+02	1.25987e-01	2.21486e+00
2.34468e+02	1.29212e-01	2.21486e+00
2.39169e+02	1.32449e-01	2.21486e+00
2.43920e+02	1.35667e-01	2.21486e+00
2.48639e+02	1.38535e-01	2.21486e+00
2.53431e+02	1.41489e-01	2.21486e+00
4.50883e+01	1.17470e-02	2.21486e+00
1.48436e+02	5.85560e-02	2.25228e+00
1.51455e+02	6.07410e-02	2.25228e+00
1.82023e+02	8.46440e-02	2.25228e+00
1.85825e+02	8.77180e-02	2.25228e+00
1.89714e+02	9.08950e-02	2.25228e+00
1.93683e+02	9.41720e-02	2.25228e+00
1.57714e+02	6.54120e-02	2.25228e+00
1.60960e+02	6.79020e-02	2.25228e+00
1.64266e+02	7.04450e-02	2.25228e+00
1.67649e+02	7.30880e-02	2.25228e+00
1.71111e+02	7.57590e-02	2.25228e+00
1.74675e+02	7.86290e-02	2.25228e+00
1.78309e+02	8.16280e-02	2.25228e+00
3.39914e+01	8.45700e-03	2.25305e+00
3.51416e+01	8.75100e-03	2.25305e+00
4.64067e+01	1.16490e-02	2.25305e+00
4.77599e+01	1.20350e-02	2.25305e+00
4.91275e+01	1.23680e-02	2.25305e+00
5.05264e+01	1.28560e-02	2.25305e+00
5.19408e+01	1.32840e-02	2.25305e+00
5.33756e+01	1.36980e-02	2.25305e+00
5.48313e+01	1.41220e-02	2.25305e+00
5.63071e+01	1.45260e-02	2.25305e+00
5.78057e+01	1.49740e-02	2.25305e+00
5.93282e+01	1.54320e-02	2.25305e+00
3.63184e+01	9.01600e-03	2.25305e+00
6.08709e+01	1.59010e-02	2.25305e+00
