# This hyperelastic look-up table was extracted from FEM simulations by
# Lucas Wittwer (https://doi.org/10.6084/m9.figshare.20630940). The LUT
# was additionally complemented near the convex hull by fitting a third
# order polynomial to the isoelasticity lines and extrapolating the new
# isoelastics model towards the convex hull.
#
# BEGIN METADATA
# {
#   "authors": "L. D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "date": "2022-08-26",
#   "dimensionality": "3D",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_consistency_coefficient": 0.4057,
#   "fluid_consistency_coefficient_unit": "Pa s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_flow_behaviour_index": 0.6039,
#   "fluid_flow_behaviour_index_unit": "",
#   "fluid_viscosity": 6.0,
#   "fluid_viscosity_unit": "mPa s",
#   "identifier": "HE-3D-FEM-22",
#   "method": "FEM",
#   "model": "hyper-elastic solid / non-Newtonian fluid",
#   "publication": "https://arxiv.org/abs/2208.12552",
#   "software": "COMSOL 5.5",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "3D FEM simulation with a hyper-elastic elasticity model and non-Newtonian fluid"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
1.83025e+02	4.00860e-02	1.37400e+00
4.54862e+01	5.80200e-03	1.37400e+00
1.88715e+02	4.22940e-02	1.37400e+00
1.94370e+02	4.46190e-02	1.37400e+00
2.00110e+02	4.67730e-02	1.37400e+00
2.05845e+02	4.91020e-02	1.37400e+00
2.10187e+02	5.07880e-02	1.37400e+00
2.16071e+02	5.30290e-02	1.37400e+00
2.21949e+02	5.52080e-02	1.37400e+00
2.27905e+02	5.75900e-02	1.37400e+00
2.33918e+02	5.99270e-02	1.37400e+00
2.39957e+02	6.20710e-02	1.37400e+00
5.06651e+01	6.55000e-03	1.37400e+00
5.58668e+01	7.29000e-03	1.37400e+00
6.10393e+01	8.09800e-03	1.37400e+00
6.62440e+01	8.93200e-03	1.37400e+00
7.14194e+01	9.78800e-03	1.37400e+00
7.66152e+01	1.06500e-02	1.37400e+00
2.99129e+01	3.24800e-03	1.47600e+00
3.51253e+01	3.82100e-03	1.47600e+00
8.18570e+01	9.96900e-03	1.47600e+00
8.70420e+01	1.08090e-02	1.47600e+00
9.22439e+01	1.16510e-02	1.47600e+00
9.74482e+01	1.25790e-02	1.47600e+00
1.02685e+02	1.35400e-02	1.47600e+00
1.07894e+02	1.45260e-02	1.47600e+00
1.13123e+02	1.55560e-02	1.47600e+00
1.18382e+02	1.66630e-02	1.47600e+00
1.23593e+02	1.78070e-02	1.47600e+00
1.28866e+02	1.90110e-02	1.47600e+00
4.03096e+01	4.40500e-03	1.47600e+00
1.34168e+02	2.02820e-02	1.47600e+00
1.39500e+02	2.16100e-02	1.47600e+00
1.44767e+02	2.29590e-02	1.47600e+00
1.50149e+02	2.45030e-02	1.47600e+00
1.55509e+02	2.60200e-02	1.47600e+00
1.60902e+02	2.77010e-02	1.47600e+00
1.66322e+02	2.93020e-02	1.47600e+00
1.71779e+02	3.10580e-02	1.47600e+00
1.77312e+02	3.28580e-02	1.47600e+00
1.82826e+02	3.47380e-02	1.47600e+00
4.55080e+01	5.02600e-03	1.47600e+00
1.88462e+02	3.67240e-02	1.47600e+00
1.94064e+02	3.88190e-02	1.47600e+00
1.99750e+02	4.07930e-02	1.47600e+00
2.05428e+02	4.29240e-02	1.47600e+00
2.15538e+02	4.65880e-02	1.47600e+00
2.21353e+02	4.86420e-02	1.47600e+00
2.27231e+02	5.08860e-02	1.47600e+00
2.33173e+02	5.30950e-02	1.47600e+00
2.39141e+02	5.51610e-02	1.47600e+00
5.06919e+01	5.66800e-03	1.47600e+00
2.45171e+02	5.74620e-02	1.47600e+00
5.58983e+01	6.30300e-03	1.47600e+00
6.10763e+01	6.99500e-03	1.47600e+00
6.62860e+01	7.71000e-03	1.47600e+00
7.14669e+01	8.44300e-03	1.47600e+00
7.66673e+01	9.18100e-03	1.47600e+00
2.99217e+01	2.81400e-03	1.59000e+00
3.51374e+01	3.30500e-03	1.59000e+00
8.19071e+01	8.55400e-03	1.59000e+00
8.70968e+01	9.26900e-03	1.59000e+00
9.23011e+01	9.98700e-03	1.59000e+00
9.75079e+01	1.07780e-02	1.59000e+00
1.02747e+02	1.15970e-02	1.59000e+00
1.07956e+02	1.24380e-02	1.59000e+00
1.13185e+02	1.33160e-02	1.59000e+00
1.18441e+02	1.42620e-02	1.59000e+00
1.23649e+02	1.52420e-02	1.59000e+00
1.28916e+02	1.62680e-02	1.59000e+00
4.03249e+01	3.80500e-03	1.59000e+00
1.34210e+02	1.73600e-02	1.59000e+00
1.39529e+02	1.85020e-02	1.59000e+00
1.44785e+02	1.96630e-02	1.59000e+00
1.55488e+02	2.23100e-02	1.59000e+00
1.60856e+02	2.37690e-02	1.59000e+00
1.66247e+02	2.51710e-02	1.59000e+00
1.71673e+02	2.67100e-02	1.59000e+00
1.77168e+02	2.82960e-02	1.59000e+00
1.82642e+02	2.99650e-02	1.59000e+00
4.55273e+01	4.33600e-03	1.59000e+00
1.88230e+02	3.17390e-02	1.59000e+00
1.93783e+02	3.36140e-02	1.59000e+00
1.99419e+02	3.54080e-02	1.59000e+00
2.05043e+02	3.73440e-02	1.59000e+00
2.15044e+02	4.07340e-02	1.59000e+00
2.20798e+02	4.26570e-02	1.59000e+00
2.26604e+02	4.47540e-02	1.59000e+00
2.32483e+02	4.68260e-02	1.59000e+00
2.38371e+02	4.88170e-02	1.59000e+00
5.07157e+01	4.88400e-03	1.59000e+00
2.44330e+02	5.09800e-02	1.59000e+00
5.59262e+01	5.42700e-03	1.59000e+00
6.11091e+01	6.01700e-03	1.59000e+00
6.63232e+01	6.62700e-03	1.59000e+00
7.15089e+01	7.25300e-03	1.59000e+00
7.67133e+01	7.88200e-03	1.59000e+00
2.99296e+01	2.42800e-03	1.71800e+00
3.51482e+01	2.84700e-03	1.71800e+00
8.19511e+01	7.30600e-03	1.71800e+00
8.71449e+01	7.91200e-03	1.71800e+00
9.23513e+01	8.52200e-03	1.71800e+00
9.75602e+01	9.19200e-03	1.71800e+00
1.02801e+02	9.88800e-03	1.71800e+00
1.08011e+02	1.06020e-02	1.71800e+00
1.13240e+02	1.13480e-02	1.71800e+00
1.18492e+02	1.21520e-02	1.71800e+00
1.23697e+02	1.29860e-02	1.71800e+00
1.28958e+02	1.38580e-02	1.71800e+00
4.03384e+01	3.27300e-03	1.71800e+00
1.34246e+02	1.47900e-02	1.71800e+00
1.39553e+02	1.57670e-02	1.71800e+00
1.44799e+02	1.67610e-02	1.71800e+00
1.55468e+02	1.90370e-02	1.71800e+00
1.60812e+02	2.02950e-02	1.71800e+00
1.66177e+02	2.15140e-02	1.71800e+00
1.71578e+02	2.28540e-02	1.71800e+00
1.77037e+02	2.42420e-02	1.71800e+00
1.82476e+02	2.57110e-02	1.71800e+00
4.55445e+01	3.72400e-03	1.71800e+00
1.88018e+02	2.72830e-02	1.71800e+00
1.93527e+02	2.89470e-02	1.71800e+00
1.99115e+02	3.05630e-02	1.71800e+00
2.08894e+02	3.36210e-02	1.71800e+00
2.20284e+02	3.71980e-02	1.71800e+00
2.26023e+02	3.91430e-02	1.71800e+00
2.31839e+02	4.10770e-02	1.71800e+00
2.37657e+02	4.29640e-02	1.71800e+00
5.07368e+01	4.18900e-03	1.71800e+00
2.43545e+02	4.49970e-02	1.71800e+00
2.49424e+02	4.68640e-02	1.71800e+00
5.59510e+01	4.65100e-03	1.71800e+00
6.11381e+01	5.15200e-03	1.71800e+00
6.63560e+01	5.67100e-03	1.71800e+00
7.15459e+01	6.20200e-03	1.71800e+00
7.67538e+01	6.73500e-03	1.71800e+00
